timeStamp,IR1,IR2,ACTION
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:43,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:44,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:45,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,0,RIGHT
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,0,1,LEFT
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:46,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,0,RIGHT
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:47,1,0,RIGHT
17/08/2022 02:03:47,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,0,RIGHT
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
17/08/2022 02:03:48,1,1,FORWARD
