timeStamp,IR1,IR2,ACTION
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:47,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:48,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:49,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,0,RIGHT
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,0,1,LEFT
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:50,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,0,RIGHT
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,1,FORWARD
17/08/2022 01:18:51,1,0,RIGHT
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,0,RIGHT
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,1,FORWARD
17/08/2022 01:18:52,1,0,RIGHT
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,0,RIGHT
17/08/2022 01:18:53,1,0,RIGHT
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,0,1,LEFT
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:53,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,0,RIGHT
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,0,RIGHT
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:54,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:55,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,0,RIGHT
17/08/2022 01:18:56,1,0,RIGHT
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:56,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,0,RIGHT
17/08/2022 01:18:57,1,0,RIGHT
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,1,FORWARD
17/08/2022 01:18:57,1,0,RIGHT
17/08/2022 01:18:58,1,0,RIGHT
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,0,1,LEFT
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:58,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
17/08/2022 01:18:59,1,1,FORWARD
