timeStamp,IR1,IR2,ACTION
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:07,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,0,1,LEFT
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:08,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,0,RIGHT
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:09,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,0,1,LEFT
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:10,1,0,RIGHT
17/08/2022 01:49:10,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:11,1,0,RIGHT
17/08/2022 01:49:11,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,0,RIGHT
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:12,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,0,RIGHT
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,0,RIGHT
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:13,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:14,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,0,RIGHT
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:15,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,0,RIGHT
17/08/2022 01:49:16,1,0,RIGHT
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:16,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,0,RIGHT
17/08/2022 01:49:17,1,0,RIGHT
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,0,1,LEFT
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:17,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:18,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,0,1,LEFT
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:19,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,0,1,LEFT
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:20,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,0,RIGHT
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,0,RIGHT
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:21,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:22,1,1,FORWARD
17/08/2022 01:49:23,1,1,FORWARD
17/08/2022 01:49:23,1,1,FORWARD
